"W1","W2","W3","W4","A","Y"
0,1,0.0571534857153893,0.460959679912776,1,0
1,1,0.629023193847388,0.100409821607172,1,0
0,1,0.938225676771253,1.43654305371456,0,0
0,0,0.248402705183253,1.37191732414067,0,1
1,1,0.623908134410158,3.51354345795698,0,1
0,0,0.496928444365039,1.96536274859682,0,0
0,1,0.365904739825055,2.70997593645006,1,0
0,1,0.861446006223559,4.2803166329395,0,0
1,1,0.294954919023439,0.0392154685687274,1,0
1,0,0.938164120074362,3.96860777051188,0,0
1,1,0.547971224179491,4.98813820187934,0,1
1,1,0.875022625084966,0.940063429297879,0,1
1,1,0.454166261712089,4.94518544175662,0,1
0,1,0.0132890224922448,3.87765892432071,0,0
1,1,0.316287332447246,4.15664180414751,0,1
0,0,0.0814583895262331,0.419804591219872,1,0
1,0,0.411868175724521,3.91838241252117,0,0
0,1,0.236272195354104,1.29424962913617,0,0
1,1,0.0319158534985036,0.0472364516463131,1,0
0,1,0.577977447304875,3.50705988705158,0,0
1,1,0.272353121545166,0.625498039880767,1,1
0,0,0.771551058394834,0.988345950609073,1,0
1,0,0.53263191296719,1.60138144157827,0,0
1,1,0.809026427101344,0.14260740717873,1,0
1,1,0.128676669439301,1.20088119292632,1,1
1,0,0.38884195825085,1.96101947687566,0,0
0,0,0.239532705396414,0.272489495109767,1,0
0,0,0.584538233932108,3.98669546470046,0,0
1,0,0.0954272341914475,3.11706241918728,0,1
0,1,0.137395782163367,4.72388291847892,0,1
0,0,0.032276697922498,0.212461564224213,1,1
1,1,0.562491336138919,0.0382312957663089,1,0
0,1,0.884007385233417,1.81155980564654,0,0
0,0,0.850983231561258,4.33329451479949,0,0
1,1,0.791456578765064,2.10317670134827,1,1
1,1,0.439001098042354,1.20626662857831,1,1
1,1,0.689888190943748,2.52762072719634,0,1
0,0,0.490835528587922,0.0913690717425197,1,0
1,0,0.801119078649208,2.83605331089348,0,0
0,0,0.557035644073039,1.31796581204981,0,0
0,1,0.856156868860126,4.28176602348685,0,1
1,0,0.955997739452869,4.33983046212234,0,0
0,0,0.537848793435842,1.24561356962658,1,0
0,0,0.265206537907943,0.486832783790305,0,0
1,1,0.247067851014435,0.413289113203064,1,1
0,1,0.0028126179240644,4.6272138657514,0,0
1,0,0.518467864952981,0.459521936718374,1,0
0,0,0.241124144988135,2.70315179368481,0,1
0,0,0.915095853852108,0.765243538189679,0,0
1,1,0.0377882153261453,3.1204202095978,0,1
0,1,0.425002694828436,2.38062651944347,0,1
0,0,0.989138827426359,4.46102411020547,0,0
1,1,0.138697830960155,3.78309135441668,0,1
0,1,0.82923469110392,3.61541528603993,0,0
0,1,0.96019145892933,2.125987628242,1,0
1,0,0.833211298799142,4.11099604563788,0,1
0,1,0.893717282917351,3.21027403580956,0,1
1,1,0.798923051450402,3.35974497837014,0,1
1,0,0.598834331147373,2.06446858705021,0,1
1,0,0.696002060780302,2.86118395160884,0,0
0,0,0.903262432664633,1.32218491402455,1,0
1,1,0.518630557926372,3.10947833117098,0,1
0,0,0.864373196847737,0.894424134166911,0,0
1,1,0.844704251503572,1.81583216181025,0,1
1,1,0.525796607835218,2.68363847397268,1,1
0,0,0.00931708537973464,4.64499750290997,0,1
1,0,0.790360155981034,0.394678249722347,1,0
1,1,0.998865454923362,1.24803581857122,0,1
1,1,0.759252270217985,4.61622297530994,0,1
1,1,0.0836390997283161,4.12936840788461,0,1
0,0,0.743136930512264,3.07897675549611,1,0
0,0,0.980367306852713,3.37025055661798,0,1
1,1,0.613496331498027,4.9056674411986,0,1
1,0,0.166341487783939,1.69138074154034,1,1
1,1,0.949384928448126,4.72013415186666,0,1
0,1,0.795851521426812,2.57530150236562,0,1
0,1,0.667507494566962,0.0611742155160755,1,0
1,1,0.707933716708794,4.85379899735563,0,1
0,1,0.114611073629931,4.04244944802485,0,1
1,1,0.831423680996522,2.94293598388322,1,1
1,0,0.123551646945998,1.34451981750317,0,0
0,1,0.67936468264088,0.285462125902995,1,0
1,0,0.401684438111261,1.45103922346607,0,0
1,1,0.242331268265843,2.81333798891865,1,1
1,1,0.0192260050680488,1.16195233189501,1,1
0,0,0.620758906239644,0.44521058560349,0,0
1,0,0.647967677330598,2.0310700754635,0,0
1,1,0.829865340376273,4.16432382306084,1,1
0,1,0.45005471073091,2.80366832972504,1,1
0,1,0.0582495199050754,4.72890265402384,0,1
1,1,0.715418229345232,1.7719679325819,0,1
1,1,0.716908568283543,4.98500637128018,0,1
0,1,0.410745171131566,1.06478689238429,0,0
1,1,0.589613408315927,3.43653045943938,0,1
1,1,0.739666306879371,1.99678335455246,0,1
1,0,0.384873455390334,1.04844854678959,1,0
1,0,0.240140719572082,4.57317944150418,0,1
1,1,0.510713234776631,3.55394860031083,0,1
1,1,0.420988180907443,4.08238772419281,0,1
1,1,0.769072214141488,1.53849837253802,1,1
1,1,0.411846747621894,3.09853534796275,1,1
1,1,0.0198275046423078,4.91330968681723,0,1
1,1,0.86166232614778,0.502516571432352,1,1
1,0,0.739291965495795,2.76344665209763,0,0
1,0,0.504422752652317,1.76047998131253,0,0
1,1,0.40096177556552,2.2636319627054,1,1
0,1,0.552853894885629,0.433176592923701,0,0
0,0,0.476954604731873,4.01574734481983,0,0
0,1,0.142531538382173,1.02304542902857,0,0
1,1,0.777951169060543,2.00603781151585,1,1
0,0,0.648921325104311,4.51340786297806,0,0
1,1,0.0192364475224167,1.29084574640729,0,1
0,0,0.618105484405532,4.54796385136433,0,0
0,1,0.622555964393541,2.98230190295726,0,0
1,0,0.160598017508164,2.33325614361092,0,1
0,1,0.95707348966971,0.906474960502237,0,0
0,1,0.0504272363614291,1.01199654745869,1,0
0,0,0.673086754279211,1.14923026761971,1,0
0,1,0.133213857887313,0.0309094076510519,0,0
0,0,0.84842212870717,1.26273481408134,1,0
1,1,0.467966018477455,2.22228435333818,0,1
1,1,0.680195493390784,4.39769204007462,0,1
0,1,0.297424543183297,3.21776671684347,0,0
1,0,0.504521486815065,4.34225530130789,0,0
0,1,0.0440049204044044,3.60352630028501,0,0
1,1,0.858536777086556,3.21984405978583,0,1
1,0,0.155113684013486,0.216322663472965,1,0
1,0,0.245367371942848,0.0476742745377123,1,0
1,0,0.269671729765832,0.578156902920455,1,0
0,0,0.551221809815615,4.78293119580485,0,0
0,0,0.490317047107965,4.57939222687855,0,0
0,0,0.435491729760543,1.51523064007051,0,0
1,0,0.394314285600558,4.44570263382047,0,0
0,0,0.341694378759712,0.63898783409968,0,0
0,0,0.98741961014457,4.67548764776438,0,0
1,1,0.672209596959874,3.14982143929228,1,1
0,0,0.499836006434634,4.07951793633401,0,1
1,1,0.0132570755667984,1.36160015012138,1,1
1,1,0.430516918888316,4.97502473415807,1,1
1,1,0.62234437186271,0.672136136563495,1,1
0,1,0.981620043516159,0.45945669291541,0,0
0,1,0.108960095094517,1.62412736914121,1,0
1,1,0.708921391284093,1.03340802015737,0,1
0,1,0.775755348615348,1.13040407886729,0,1
1,1,0.776012200396508,3.95471734926105,0,1
1,0,0.549625911051407,0.598734422819689,1,0
1,1,0.696749144233763,3.13392156618647,1,1
0,0,0.34743660967797,1.6963106917683,0,0
0,0,0.73571398621425,0.132450512610376,0,0
1,1,0.220654361415654,1.78477423847653,1,1
1,1,0.366000927984715,3.92743075382896,0,1
0,1,0.86122001404874,3.91263665980659,0,1
1,1,0.441943371202797,1.01965903188102,1,1
0,1,0.605942189926282,3.72405992820859,0,1
1,0,0.409159449860454,1.81651539169252,0,1
0,0,0.422087222803384,4.51236263033934,0,1
0,1,0.830289466539398,2.24649266572669,0,1
1,0,0.585607931250706,0.656526699895039,0,0
0,0,0.738912729313597,0.313817751593888,0,0
0,1,0.212273966055363,0.597922998713329,1,0
0,1,0.810329073341563,2.59443826507777,0,1
0,1,0.967294489499182,1.87725314986892,0,0
1,0,0.839187208563089,2.98426075722091,0,0
1,0,0.855818592943251,3.90622414066456,0,1
0,0,0.494580386206508,3.92842502216808,0,0
1,1,0.411262342240661,4.37658177339472,0,1
0,0,0.568578795297071,4.70695179770701,0,1
0,1,0.458272998454049,0.0509766221512109,1,0
1,1,0.802010802784935,1.79016617476009,1,1
1,0,0.947919022524729,1.09493104508147,0,0
1,1,0.568266532383859,4.60541249718517,0,1
1,1,0.113666825229302,2.01663070358336,1,1
0,0,0.540979232406244,0.72447401820682,1,0
0,1,0.800130716059357,4.82265877421014,0,1
1,0,0.968667702982202,3.57907306752168,0,0
1,0,0.0970855886116624,0.918812965974212,1,0
1,0,0.381820422364399,0.308939008973539,1,0
0,1,0.832978661870584,2.36202161177061,0,0
1,1,0.503311523701996,3.79212138359435,0,1
0,1,0.130257092649117,4.64996729278937,0,1
0,0,0.400828522630036,2.52075693686493,0,1
0,0,0.287281448254362,4.07101748161949,0,1
0,1,0.669188584201038,2.64386905007996,0,0
1,1,0.304129955824465,4.01342781609856,0,1
1,1,0.231399730080739,0.682453451445326,1,1
1,0,0.852174353087321,0.837919478071854,0,0
1,1,0.724043119233102,3.88270079158247,0,1
0,0,0.359864698490128,1.83201516978443,1,0
1,0,0.192371615208685,3.46176570979878,0,0
0,0,0.0122257773764431,2.69407782121561,0,0
1,1,0.946551043540239,2.72769319824874,1,1
1,0,0.781948707532138,4.50599144562148,0,0
0,1,0.742557492107153,1.66345430305228,1,0
0,0,0.173951220232993,1.10432374640368,0,0
1,0,0.34110247856006,2.5184333557263,1,1
0,1,0.0712371154222637,0.788159987423569,1,0
0,0,0.602642271667719,2.4863201379776,1,0
1,1,0.0267526744864881,3.44480115338229,0,1
1,1,0.969133793842047,0.417123808292672,1,0
1,0,0.94320248416625,3.66778812021948,0,0
0,1,0.978649970842525,4.10527803818695,0,0
1,1,0.80353779066354,4.88813122268766,0,1
1,0,0.015614477917552,0.323933849576861,1,0
0,1,0.626056959619746,4.74494431517087,0,1
1,1,0.243585127172992,0.31362816458568,0,1
0,1,0.71015807823278,4.78556214249693,0,0
1,0,0.133455837378278,2.75856848340482,0,1
1,0,0.910281778778881,4.18860424892046,0,0
0,0,0.0329755723942071,3.06483138585463,0,1
1,1,0.841351280920208,4.18045222642832,0,1
1,1,0.0580257920082659,3.59955723281018,0,1
1,0,0.660021216142923,0.948727204231545,1,0
0,0,0.0501556764356792,4.49779919115826,0,0
1,1,0.86021186131984,0.489310101838782,1,0
0,0,0.687414927408099,3.85657098842785,0,0
1,1,0.849799996009097,1.28647232428193,0,1
1,0,0.670179290696979,4.84751209849492,0,0
0,0,0.600543633336201,2.19130521640182,1,0
1,1,0.00376365822739899,1.78730698302388,0,1
0,1,0.0357810417190194,0.842594671994448,1,0
1,0,0.877670978894457,2.44904700433835,0,0
1,1,0.779394935350865,2.32125279959291,0,1
1,1,0.880589082604274,2.33572760596871,1,1
1,1,0.960784612223506,0.296419089427218,1,0
1,0,0.925417706603184,1.68510829797015,1,0
0,0,0.839997578645125,4.46681500179693,1,0
1,0,0.462213777005672,3.49003065493889,1,0
1,1,0.166465278714895,2.14005227200687,1,1
0,0,0.699793601408601,1.82373035815544,0,0
0,1,0.258836251916364,1.64195768302307,1,0
0,1,0.327338897855952,2.58726358530112,0,0
0,1,0.161783199990168,4.45262007997371,0,0
0,1,0.545876926975325,0.618207320803776,0,0
1,1,0.403903994476423,2.54069928429089,1,1
0,1,0.746328762732446,1.05513561982661,0,1
0,1,0.544594685547054,2.63958253199235,0,0
0,1,0.474874370032921,1.63079730933532,0,0
1,0,0.368434207281098,0.513900225050747,0,0
1,1,0.791259363293648,1.04705314384773,1,1
0,1,0.6286581158638,4.20625225058757,0,0
0,1,0.442122203065082,0.379952396033332,1,1
1,1,0.0380251954775304,3.07978084892966,1,1
0,0,0.687187330564484,3.44858822762035,0,0
1,1,0.84417583537288,2.19133538426831,1,1
0,1,0.983039554208517,0.330352829769254,1,0
0,1,0.576724807266146,0.0770729291252792,1,0
1,0,0.686567839002237,2.41322248941287,0,1
0,1,0.471692621242255,0.675475761527196,1,0
0,1,0.702531710965559,1.30765256704763,0,0
0,1,0.511056425049901,4.0294521371834,0,1
1,1,0.400338787818328,1.90680389059708,1,1
1,1,0.712963219732046,3.04556852439418,1,1
1,0,0.332021927926689,0.173384948866442,1,0
1,1,0.167352491058409,1.45814004703425,1,1
1,1,0.550415295176208,2.03038485371508,1,1
0,0,0.0524031037930399,1.67215775814839,0,0
1,1,0.272300175623968,0.67555500078015,1,1
0,1,0.649496601661667,0.847891785670072,0,0
1,1,0.659235634142533,0.596303015481681,1,1
0,1,0.402258954476565,0.894309596624225,0,0
0,0,0.746122964890674,4.35487980837934,0,0
1,1,0.435628379927948,0.652248702244833,1,1
0,0,0.0923509947024286,0.589700072305277,0,0
0,1,0.169957413338125,4.91211972082965,0,0
0,0,0.802775848424062,0.0201118236873299,0,0
1,0,0.622672961093485,3.1743739626836,0,0
0,1,0.691935679642484,1.51949549559504,1,0
0,1,0.675772767979652,4.32368777575903,0,1
1,1,0.0304184837732464,0.0284708745311946,1,0
1,0,0.16545326099731,2.88093821727671,0,0
0,0,0.212222478585318,2.6425863057375,0,0
1,1,0.679088815115392,0.893713438417763,1,0
1,1,0.0929261203855276,4.00503591052257,0,1
0,1,0.789891373133287,4.57442714599892,0,0
1,1,0.287302997661754,1.90473713562824,1,1
1,0,0.400326736271381,2.55673950072378,0,0
0,0,0.653081122087315,1.18150538648479,0,1
0,0,0.0136905747931451,1.75509796012193,1,0
0,0,0.279199308250099,0.0986103119794279,1,0
0,0,0.38576617022045,4.95833227061667,0,1
1,1,0.437448199605569,3.98739485186525,1,1
0,1,0.664179682964459,4.53323683817871,0,1
0,1,0.140979554504156,2.21114857587963,0,0
0,1,0.898122323909774,0.844195492099971,0,0
1,0,0.851046565687284,2.68239127588458,0,0
0,1,0.612904164241627,0.737039528321475,1,0
0,0,0.533443725900725,1.28250800305977,0,0
0,1,0.596490778727457,3.2200733164791,0,1
0,1,0.195442761993036,4.15751727414317,0,0
1,0,0.0412721233442426,3.21561217773706,0,0
1,1,0.209238430485129,2.27370552485809,0,1
0,1,0.0480490236077458,1.46345010376535,0,0
1,0,0.950291480170563,3.94856093917042,0,0
1,1,0.89538958016783,4.67390239238739,0,1
1,1,0.0346606543753296,3.01073358394206,1,1
1,1,0.174240466207266,3.62048650509678,0,1
0,1,0.98221842199564,2.03767342143692,1,0
1,0,0.704096166417003,1.15948616992682,0,0
0,1,0.793710762402043,0.445559191284701,1,0
0,1,0.384445541072637,0.53669833811,0,0
1,0,0.863681476330385,1.17111563449726,0,0
0,1,0.764196454081684,1.45505539490841,0,0
0,1,0.587134626228362,4.5478931744583,0,1
1,1,0.983350307215005,1.21575275086798,0,1
1,1,0.521345960674807,2.32651442987844,1,1
1,0,0.104594405042008,3.40128284646198,0,1
1,1,0.0811365635599941,0.701948347268626,1,1
1,0,0.460981408366933,0.537383157061413,1,0
1,0,0.792127678636461,4.48113559396006,0,1
1,0,0.15234793885611,3.9031725761015,0,1
1,0,0.468881526496261,3.15147825866006,0,0
0,1,0.355126717593521,3.64861131296493,0,1
0,1,0.000929726287722588,4.99656530446373,0,1
0,0,0.157856723060831,2.70711065386422,0,1
0,1,0.891928958240896,1.54061234323308,1,0
1,1,0.714943102793768,3.28659628867172,1,1
0,1,0.0788235689979047,1.95121522876434,1,0
1,1,0.905794535530731,3.73084968305193,0,1
1,1,0.985453851986676,1.79731203126721,1,1
1,0,0.22039956995286,3.39460836607032,0,1
1,0,0.758556138956919,3.19036903209053,0,0
1,1,0.80027089570649,2.56802299409173,1,1
0,0,0.428339794976637,4.64574058889411,0,0
0,0,0.330317124025896,4.97146443114616,0,0
1,1,0.625778686953709,3.15567743848078,1,1
0,0,0.63055468047969,0.720864388858899,1,0
1,0,0.652812068350613,3.03384982049465,0,1
1,0,0.869784073438495,3.583309345413,0,1
1,1,0.208342012250796,1.20519721531309,1,1
0,1,0.660704373382032,3.08462298591621,0,0
0,1,0.702046582475305,1.63928682915866,0,0
0,1,0.397065674420446,3.53971078526229,0,0
0,1,0.491252118023112,1.30460413056426,1,0
0,0,0.358184019336477,2.14622958563268,0,1
1,1,0.383563016308472,1.25679668271914,0,1
1,1,0.836376290535554,4.440285586752,0,1
1,1,0.657672109082341,1.94515872630291,1,1
0,0,0.215665705502033,3.56362573686056,0,1
0,0,0.384260513121262,3.61055195098743,0,0
0,1,0.0227010508533567,2.87433463032357,1,1
1,1,0.463605807162821,4.9658489995636,0,1
0,0,0.604821647517383,4.09387870575301,0,0
1,0,0.205446510342881,0.98847693647258,1,1
0,0,0.479996634181589,0.650317694526166,1,0
1,0,0.657562757143751,4.09131829743274,0,0
1,1,0.689741778653115,3.30240378621966,0,1
1,0,0.0747624177020043,3.60806231037714,0,1
1,1,0.218076666584238,3.10818012454547,0,1
0,0,0.150401423452422,4.75320963538252,0,1
1,1,0.458676376147196,4.84662193572149,0,1
0,0,0.335176782682538,0.647946437820792,0,0
0,0,0.712622970342636,2.71867488860153,0,1
0,0,0.441226928727701,4.84570380765945,0,0
0,0,0.287460518069565,1.77501148311421,0,0
0,0,0.332929745316505,3.40684029855765,0,1
0,1,0.392991973552853,2.30634425766766,0,0
0,0,0.26570751494728,1.8882308434695,0,0
1,1,0.779190454864874,1.09686257434078,1,1
1,0,0.107856967952102,4.15449559222907,0,0
0,1,0.419361662818119,1.95669717388228,1,0
0,1,0.807378806639463,0.373668466927484,1,0
1,1,0.398963855579495,3.37675953749567,0,1
1,0,0.275257546454668,3.68596394429915,0,1
0,0,0.948202911997214,4.46406307863072,0,0
1,0,0.940286606084555,2.48450459796004,0,0
1,1,0.879934874363244,0.355998739833012,1,1
1,0,0.818869716953486,4.0706131758634,1,1
1,1,0.497522271936759,3.92142627737485,0,1
0,1,0.878460333449766,2.87424772279337,0,0
1,0,0.219063227297738,4.45558826555498,0,0
1,0,0.369793502148241,1.28060024348088,1,0
1,0,0.527993065537885,1.11149088712409,0,0
0,1,0.428642606828362,3.10181687003933,0,0
0,0,0.186162545345724,4.64210886741057,0,1
0,0,0.485096141695976,0.422386978752911,0,0
0,1,0.771171440603212,2.5390091096051,0,0
1,1,0.535752328811213,0.223931835498661,1,0
1,1,0.900726653635502,2.75397402700037,0,1
0,1,0.0879856839310378,2.5964448985178,0,0
1,0,0.374122742563486,4.88516266806982,0,0
0,1,0.379211957100779,3.07491016574204,0,0
0,0,0.190663082525134,2.73832621984184,0,1
0,0,0.800209185807034,2.07833669497631,0,0
1,0,0.407302636420354,2.1178503439296,0,1
1,0,0.177914631552994,1.18062955443747,1,1
1,0,0.234940280672163,3.30708138761111,0,1
1,1,0.894828787306324,1.57300027669407,1,1
1,0,0.993911325233057,2.8651073819492,0,0
1,1,0.519572445424274,0.514134056866169,1,1
0,1,0.293138083536178,0.949099214049056,0,0
0,0,0.876196825876832,2.03569568460807,0,0
0,1,0.0772557843010873,1.29081820254214,0,0
0,0,0.490267835091799,1.53821736690588,0,0
1,1,0.864118861733004,0.755746191134676,1,1
1,0,0.165289485128596,4.80905415141024,0,0
1,0,0.656521108467132,1.87092445557937,0,1
1,0,0.415774967288598,4.82332606334239,0,1
1,1,0.0437688422389328,0.86960748070851,1,1
1,0,0.356882147258148,0.152786761755124,1,1
0,0,0.492072516586632,2.76457665604539,0,0
1,1,0.437562026549131,1.63425497477874,1,1
1,0,0.477596394717693,3.44349689083174,0,0
1,0,0.793852014699951,3.22044843109325,0,0
1,1,0.116396267199889,3.82070722873323,0,1
0,0,0.69171787193045,0.84281433490105,1,0
0,1,0.836646440671757,1.52130801230669,0,0
0,0,0.0661890122573823,2.46541903587058,0,0
1,0,0.701446733204648,0.796951468801126,1,0
0,0,0.556312937755138,0.371632428141311,1,1
0,1,0.902821991359815,2.83025893033482,0,0
1,0,0.127584875794128,4.21237340546213,0,1
1,0,0.0298221642151475,3.14567841705866,1,0
1,0,0.506224677199498,3.41574488324113,0,0
1,0,0.669336187187582,2.82070591580123,0,0
0,0,0.219593316316605,3.5708546556998,0,1
0,1,0.989223079988733,4.61864831275307,0,1
0,0,0.771042841020972,3.08493585791439,0,0
1,1,0.475345282349735,0.737979471450672,1,1
0,1,0.693629770539701,1.35460109333508,0,0
1,1,0.933159776264802,4.61999704362825,1,1
1,0,0.67394310189411,1.6070433484856,0,0
1,1,0.427853108150885,0.153371278429404,1,0
1,0,0.878959380323067,0.414730332558975,1,0
1,1,0.665640403516591,4.1496220708359,0,1
0,1,0.0562116915825754,3.7470956298057,0,1
1,1,0.419678101316094,2.95331124099903,0,1
1,0,0.0355090303346515,0.844048110302538,1,0
0,0,0.476076943334192,2.14790203957818,0,1
1,1,0.927937879692763,3.47278368193656,0,1
0,1,0.35362173919566,2.73557299748063,0,0
1,1,0.330727051477879,4.06846558791585,0,1
1,0,0.244457033462822,3.04321522708051,0,1
1,1,0.941859905840829,2.22113258903846,0,1
1,0,0.517481012502685,4.12441614433192,0,1
1,1,0.425470862770453,2.03331916243769,1,1
0,1,0.282858196645975,3.38971228804439,0,0
1,0,0.399020397104323,2.88682181970216,0,0
1,0,0.570021810708568,3.24466579593718,0,0
0,0,0.0296792753506452,4.54893699265085,0,0
1,0,0.69482450094074,1.38549961731769,0,0
1,0,0.25087859807536,0.659904446220025,0,0
1,0,0.640630450099707,3.83823144366033,0,0
0,1,0.123155776876956,3.98315627127886,0,1
1,0,0.21364076458849,4.23606225056574,0,0
1,1,0.790766879916191,0.0937350792810321,1,0
1,1,0.498171138111502,2.71869357908145,1,1
0,0,0.31540442048572,0.980489603243768,0,0
0,1,0.391048069577664,2.32794885407202,0,0
0,1,0.472671204479411,1.41365614254028,0,0
1,1,0.752986253704876,0.335611393675208,1,0
0,1,0.20508005679585,0.51820220076479,0,0
0,1,0.805371930357069,0.747320069931448,1,0
0,0,0.883751956745982,1.88258164911531,1,0
1,0,0.61959936725907,4.84292780281976,0,1
1,1,0.360025289934129,4.6396046760492,0,1
1,0,0.854173058643937,4.38352653407492,0,0
1,1,0.950772967422381,2.48184825875796,1,1
1,0,0.182400558609515,4.22421734314412,0,0
1,0,0.759589944733307,1.32033974048682,1,0
0,1,0.647649392718449,0.368626367999241,1,0
1,0,0.0875566038303077,2.13719560997561,0,0
1,1,0.23707630392164,0.253133603837341,1,0
0,1,0.639656287617981,2.87643584539182,0,1
1,0,0.107727734139189,2.55117537686601,0,0
1,0,0.574405115796253,2.96523113618605,0,0
1,0,0.19341598986648,1.93434149143286,0,1
1,0,0.810290253022686,3.63812623196281,0,0
1,0,0.142182585783303,3.81593501428142,0,1
1,0,0.468968692235649,1.71892297454178,0,1
1,1,0.223982454044744,0.158161548897624,1,0
0,0,0.72235971596092,4.70501528121531,0,0
1,0,0.805530483834445,4.44056807435118,0,1
0,1,0.952019040472806,3.28668745118193,1,0
1,0,0.347408190602437,1.35217702714726,0,1
1,0,0.617425045464188,2.57854706607759,1,0
1,0,0.697538345819339,4.32406725361943,1,0
0,0,0.061138677643612,4.33549782959744,0,1
0,0,0.414423882961273,4.59783780504949,0,1
1,0,0.0804804319050163,2.69116709358059,0,0
0,0,0.790552760474384,2.6492339046672,0,0
1,0,0.951352061936632,4.55970788374543,0,0
1,1,0.992397518130019,1.75088393851183,1,1
1,1,0.841601060936227,3.52922556106932,1,1
1,1,0.626723419874907,2.16661970946006,1,1
1,0,0.595014806138352,1.14790949504822,0,0
0,0,0.317281140713021,4.11237176624127,0,1
1,1,0.916609418345615,4.10644062445499,1,1
1,1,0.167012477293611,0.293440596433356,1,1
0,1,0.417072931071743,0.953312998171896,0,0
1,0,0.349981447914615,0.785750291543081,0,0
0,1,0.335102400975302,2.12221717112698,0,1
0,1,0.913629964925349,0.335820934269577,0,0
1,0,0.649301418103278,1.57857012352906,1,0
1,1,0.370673402678221,2.36139023676515,1,1
1,0,0.152080935891718,2.34035459812731,0,0
1,1,0.142161124385893,0.106966075254604,1,0
1,1,0.0411653632763773,4.75960604962893,0,1
1,1,0.73588689067401,1.47645031916909,1,1
0,1,0.750386693049222,4.85791664104909,0,0
1,1,0.90933562698774,0.915463068522513,1,1
1,1,0.208402913063765,0.819751316448674,1,1
0,0,0.184684864478186,2.02208827831782,0,0
0,0,0.931028044084087,2.29041935759597,0,0
0,1,0.966077865101397,1.31924896966666,1,0
0,0,0.139534519053996,1.28095737891272,1,0
1,0,0.970241696806625,3.38952392688952,0,0
1,1,0.682520383736119,1.60549067892134,1,1
1,0,0.880093139130622,1.00506547139958,0,0
1,1,0.608455062378198,0.957417889731005,1,1
1,1,0.751372474012896,4.01327614672482,0,1
1,1,0.130863719852641,2.64112874865532,1,1
1,1,0.901199850719422,1.06215099804103,0,1
1,1,0.885264325421304,3.71071475790814,0,1
0,1,0.310852030524984,3.09589895652607,0,0
0,0,0.534778502071276,3.84008218417875,0,0
1,1,0.159116390626878,2.03747956664301,1,1
1,1,0.596927779028192,0.651843696832657,1,1
0,0,0.230510386871174,0.0537054880987853,1,0
1,0,0.786727350670844,0.493853416992351,1,0
0,1,0.700373974628747,0.0548738078214228,1,0
0,1,0.146517047891393,3.24863054906018,1,1
1,1,0.659427213249728,1.00495018297806,1,1
0,1,0.73574559064582,4.64797027758323,0,1
1,1,0.54521199199371,4.53732508118264,0,1
1,1,0.38634395156987,3.57624531025067,1,1
0,1,0.803187583107501,3.29203571076505,0,1
0,0,0.922385469079018,3.44865532126278,0,0
0,1,0.777375702047721,3.90441817231476,0,1
1,1,0.821839900920168,3.94515033927746,1,1
1,1,0.915870359865949,2.24027209915221,1,1
1,1,0.75864001060836,3.08344728429802,0,1
1,0,0.769722984172404,0.211183925857767,1,0
1,1,0.807932201074436,1.55353172216564,1,1
0,1,0.714072771370411,4.04254394466989,0,1
1,0,0.608955570263788,4.84090291312896,0,0
1,0,0.833391863154247,0.29296204331331,1,0
1,1,0.95891935005784,3.15372973447666,1,1
0,1,0.278287587454543,0.785264611477032,0,1
0,0,0.00525272265076637,4.03196524945088,0,1
1,0,0.630204881774262,1.43873010878451,0,0
1,0,0.0299166459590197,4.32669874513522,0,0
0,1,0.949656416662037,4.29127455106936,0,0
1,0,0.17777667590417,0.173631455982104,1,0
1,1,0.230829397216439,1.23454379965551,1,1
0,1,0.622786417836323,0.315861813724041,1,0
1,1,0.42464532633312,0.389564991928637,1,1
0,0,0.380001493962482,3.09990697191097,0,0
1,0,0.535675168503076,0.903287135297433,1,0
1,1,0.209058910375461,0.276999896159396,0,0
1,0,0.986442629713565,2.79266234254465,1,0
1,1,0.00990021601319313,3.78041437943466,0,1
0,0,0.52352102776058,0.146828402066603,0,0
0,0,0.629961201688275,3.57001991593279,0,0
1,1,0.0552053558640182,3.1049273267854,1,1
0,1,0.30068598035723,3.48891939269379,0,1
1,1,0.0526104758027941,2.6026603707578,0,1
0,0,0.7701886522118,2.65942180412821,0,0
0,1,0.00733658019453287,2.90526636643335,1,0
0,0,0.34374887496233,3.85395957273431,0,0
1,0,0.391081482404843,2.87572655826807,1,1
0,0,0.959584466880187,3.07665573083796,0,0
1,1,0.7902134465985,1.1404300131835,1,1
0,0,0.0533763782586902,2.06340537639335,0,0
0,0,0.625557032413781,2.10619502468035,0,0
1,0,0.133258213754743,0.48315038671717,0,0
1,1,0.553236162755638,4.16747537674382,0,1
1,0,0.967716114129871,4.34718371834606,0,0
0,1,0.152229473693296,4.58485649432987,0,1
0,1,0.546246362617239,3.87773809256032,0,1
0,1,0.607247254112735,3.96598215331323,0,0
1,0,0.394973392598331,2.90036849211901,0,0
1,0,0.321099370485172,1.4769394416362,0,0
0,1,0.764391535660252,3.6060671787709,0,1
1,1,0.275752907851711,0.588090341771021,1,1
1,1,0.772707212716341,4.4198777875863,0,1
1,0,0.729131920728832,4.44327816134319,0,0
0,0,0.524484156165272,2.02745601651259,1,0
1,1,0.084926461102441,0.886664584977552,1,1
0,1,0.572490174788982,3.44123912975192,0,0
